trip_id,arrival_time,departure_time,stop_id,stop_sequence
r008_e02_w,,,s0108,7
r008_e02_w,,,s0154,8
r008_e02_w,,,s0114,9
r008_e02_w,,,s0341,10
r008_e02_w,,,s0068,11
r008_e02_w,08:05:00,08:05:00,s0334,12
r008_e02_b,08:10:00,08:10:00,s0334,1
r008_e02_b,,,s0068,2
r008_e02_b,,,s0341,3
r008_e02_b,,,s0114,4
r008_e02_b,,,s0154,5
r008_e02_b,,,s0108,6
r008_e02_b,,,s0107,7
r008_e02_b,,,s0338,8
r008_e02_b,,,s0339,9
r008_e02_b,,,s0047,10
r008_e02_b,,,s0049,11
r008_e02_b,08:45:00,08:45:00,s0009,12
r008_e03_w,08:40:00,08:40:00,s0009,1
r008_e03_w,,,s0049,2
r008_e03_w,,,s0047,3
r008_e03_w,,,s0339,4
r008_e03_w,,,s0338,5
r008_e03_w,,,s0107,6
r008_e03_w,,,s0108,7
r008_e03_w,,,s0154,8
r008_e03_w,,,s0114,9
r008_e03_w,,,s0341,10
r008_e03_w,,,s0068,11
r008_e03_w,09:10:00,09:10:00,s0334,12
r008_e03_b,09:20:00,09:20:00,s0334,1
r008_e03_b,,,s0068,2
r008_e03_b,,,s0341,3
r008_e03_b,,,s0114,4
r008_e03_b,,,s0154,5
r008_e03_b,,,s0108,6
r008_e03_b,,,s0107,7
r008_e03_b,,,s0338,8
r008_e03_b,,,s0339,9
r008_e03_b,,,s0047,10
r008_e03_b,,,s0049,11
r008_e03_b,09:50:00,09:50:00,s0009,12
r008_e04_w,10:00:00,10:00:00,s0009,1
r008_e04_w,,,s0049,2
r008_e04_w,,,s0047,3
r008_e04_w,,,s0339,4
r008_e04_w,,,s0338,5
r008_e04_w,,,s0107,6
r008_e04_w,,,s0108,7
r008_e04_w,,,s0154,8
r008_e04_w,,,s0114,9
r008_e04_w,,,s0341,10
r008_e04_w,,,s0068,11
r008_e04_w,10:35:00,10:35:00,s0334,12
r008_e04_b,11:00:00,11:00:00,s0334,1
r008_e04_b,,,s0068,2
r008_e04_b,,,s0341,3
r008_e04_b,,,s0114,4
r008_e04_b,,,s0154,5
r008_e04_b,,,s0108,6
r008_e04_b,,,s0107,7
r008_e04_b,,,s0338,8
r008_e04_b,,,s0339,9
r008_e04_b,,,s0047,10
r008_e04_b,,,s0049,11
r008_e04_b,11:35:00,11:35:00,s0009,12
r008_e05_w,11:15:00,11:15:00,s0009,1
r008_e05_w,,,s0049,2
r008_e05_w,,,s0047,3
r008_e05_w,,,s0339,4
r008_e05_w,,,s0338,5
r008_e05_w,,,s0107,6
r008_e05_w,,,s0108,7
r008_e05_w,,,s0154,8
r008_e05_w,,,s0114,9
r008_e05_w,,,s0341,10
r008_e05_w,,,s0068,11
r008_e05_w,11:45:00,11:45:00,s0334,12
r008_e05_b,12:00:00,12:00:00,s0334,1
r008_e05_b,,,s0068,2
r008_e05_b,,,s0341,3
r008_e05_b,,,s0114,4
r008_e05_b,,,s0154,5
r008_e05_b,,,s0108,6
r008_e05_b,,,s0107,7
r008_e05_b,,,s0338,8
r008_e05_b,,,s0339,9
r008_e05_b,,,s0047,10
r008_e05_b,,,s0049,11
r008_e05_b,12:30:00,12:30:00,s0009,12
r008_e06_w,12:00:00,12:00:00,s0009,1
r008_e06_w,,,s0049,2
r008_e06_w,,,s0047,3
r008_e06_w,,,s0339,4
r008_e06_w,,,s0338,5
r008_e06_w,,,s0107,6
r008_e06_w,,,s0108,7
r008_e06_w,,,s0154,8
r008_e06_w,,,s0114,9
r008_e06_w,,,s0341,10
r008_e06_w,,,s0068,11
r008_e06_w,12:40:00,12:40:00,s0334,12
r008_e06_b,12:45:00,12:45:00,s0334,1
r008_e06_b,,,s0068,2
r008_e06_b,,,s0341,3
r008_e06_b,,,s0114,4
r008_e06_b,,,s0154,5
r008_e06_b,,,s0108,6
r008_e06_b,,,s0107,7
r008_e06_b,,,s0338,8
r008_e06_b,,,s0339,9
r008_e06_b,,,s0047,10
r008_e06_b,,,s0049,11
r008_e06_b,13:25:00,13:25:00,s0009,12
r008_e07_w,13:00:00,13:00:00,s0009,1
r008_e07_w,,,s0049,2
r008_e07_w,,,s0047,3
r008_e07_w,,,s0339,4
r008_e07_w,,,s0338,5
r008_e07_w,,,s0107,6
r008_e07_w,,,s0108,7
r008_e07_w,,,s0154,8
r008_e07_w,,,s0114,9
r008_e07_w,,,s0341,10
r008_e07_w,,,s0068,11
r008_e07_w,13:35:00,13:35:00,s0334,12
r008_e07_b,14:00:00,14:00:00,s0334,1
r008_e07_b,,,s0068,2
r008_e07_b,,,s0341,3
r008_e07_b,,,s0114,4
r008_e07_b,,,s0154,5
r008_e07_b,,,s0108,6
r008_e07_b,,,s0107,7
r008_e07_b,,,s0338,8
r008_e07_b,,,s0339,9
r008_e07_b,,,s0047,10
r008_e07_b,,,s0049,11
r008_e07_b,14:35:00,14:35:00,s0009,12
r008_e08_w,13:45:00,13:45:00,s0009,1
r008_e08_w,,,s0049,2
r008_e08_w,,,s0047,3
r008_e08_w,,,s0339,4
r008_e08_w,,,s0338,5
r008_e08_w,,,s0107,6
r008_e08_w,,,s0108,7
r008_e08_w,,,s0154,8
r008_e08_w,,,s0114,9
r008_e08_w,,,s0341,10
r008_e08_w,,,s0068,11
r008_e08_w,14:20:00,14:20:00,s0334,12
r008_e08_b,14:30:00,14:30:00,s0334,1
r008_e08_b,,,s0068,2
r008_e08_b,,,s0341,3
r008_e08_b,,,s0114,4
r008_e08_b,,,s0154,5
r008_e08_b,,,s0108,6
r008_e08_b,,,s0107,7
r008_e08_b,,,s0338,8
r008_e08_b,,,s0339,9
r008_e08_b,,,s0047,10
r008_e08_b,,,s0049,11
r008_e08_b,15:05:00,15:05:00,s0009,12
r008_e09_w,14:30:00,14:30:00,s0009,1
r008_e09_w,,,s0049,2
r008_e09_w,,,s0047,3
r008_e09_w,,,s0339,4
r008_e09_w,,,s0338,5
r008_e09_w,,,s0107,6
r008_e09_w,,,s0108,7
r008_e09_w,,,s0154,8
r008_e09_w,,,s0114,9
r008_e09_w,,,s0341,10
r008_e09_w,,,s0068,11
r008_e09_w,15:05:00,15:05:00,s0334,12
r008_e09_b,15:15:00,15:15:00,s0334,1
r008_e09_b,,,s0068,2
r008_e09_b,,,s0341,3
r008_e09_b,,,s0114,4
r008_e09_b,,,s0154,5
r008_e09_b,,,s0108,6
r008_e09_b,,,s0107,7
r008_e09_b,,,s0338,8
r008_e09_b,,,s0339,9
r008_e09_b,,,s0047,10
r008_e09_b,,,s0049,11
r008_e09_b,15:50:00,15:50:00,s0009,12
r008_e10_w,15:30:00,15:30:00,s0009,1
r008_e10_w,,,s0049,2
r008_e10_w,,,s0047,3
r008_e10_w,,,s0339,4
r008_e10_w,,,s0338,5
r008_e10_w,,,s0107,6
r008_e10_w,,,s0108,7
r008_e10_w,,,s0154,8
r008_e10_w,,,s0114,9
r008_e10_w,,,s0341,10
r008_e10_w,,,s0068,11
r008_e10_w,16:05:00,16:05:00,s0334,12
r008_e10_b,16:30:00,16:30:00,s0334,1
r008_e10_b,,,s0068,2
r008_e10_b,,,s0341,3
r008_e10_b,,,s0114,4
r008_e10_b,,,s0154,5
r008_e10_b,,,s0108,6
r008_e10_b,,,s0107,7
r008_e10_b,,,s0338,8
r008_e10_b,,,s0339,9
r008_e10_b,,,s0047,10
r008_e10_b,,,s0049,11
r008_e10_b,17:05:00,17:05:00,s0009,12
r008_e11_w,16:00:00,16:00:00,s0009,1
r008_e11_w,,,s0049,2
r008_e11_w,,,s0047,3
r008_e11_w,,,s0339,4
r008_e11_w,,,s0338,5
r008_e11_w,,,s0107,6
r008_e11_w,,,s0108,7
r008_e11_w,,,s0154,8
r008_e11_w,,,s0114,9
r008_e11_w,,,s0341,10
r008_e11_w,,,s0068,11
r008_e11_w,16:30:00,16:30:00,s0334,12
r008_e11_b,18:00:00,18:00:00,s0334,1
r008_e11_b,,,s0068,2
r008_e11_b,,,s0341,3
r008_e11_b,,,s0114,4
r008_e11_b,,,s0154,5
r008_e11_b,,,s0108,6
r008_e11_b,,,s0107,7
r008_e11_b,,,s0338,8
r008_e11_b,,,s0339,9
r008_e11_b,,,s0047,10
r008_e11_b,,,s0049,11
r008_e11_b,18:30:00,18:30:00,s0009,12
r008_e12_w,17:00:00,17:00:00,s0009,1
r008_e12_w,,,s0049,2
r008_e12_w,,,s0047,3
r008_e12_w,,,s0339,4
r008_e12_w,,,s0338,5
r008_e12_w,,,s0107,6
r008_e12_w,,,s0108,7
r008_e12_w,,,s0154,8
r008_e12_w,,,s0114,9
r008_e12_w,,,s0341,10
r008_e12_w,,,s0068,11
r008_e12_w,17:35:00,17:35:00,s0334,12
r008_e12_b,18:30:00,18:30:00,s0334,1
r008_e12_b,,,s0068,2
r008_e12_b,,,s0341,3
r008_e12_b,,,s0114,4
r008_e12_b,,,s0154,5
r008_e12_b,,,s0108,6
r008_e12_b,,,s0107,7
r008_e12_b,,,s0338,8
r008_e12_b,,,s0339,9
r008_e12_b,,,s0047,10
r008_e12_b,,,s0049,11
r008_e12_b,19:05:00,19:05:00,s0009,12
r008_e13_w,18:00:00,18:00:00,s0009,1
r008_e13_w,,,s0049,2
r008_e13_w,,,s0047,3
r008_e13_w,,,s0339,4
r008_e13_w,,,s0338,5
r008_e13_w,,,s0107,6
r008_e13_w,,,s0108,7
r008_e13_w,,,s0154,8
r008_e13_w,,,s0114,9
r008_e13_w,,,s0341,10
r008_e13_w,,,s0068,11
r008_e13_w,18:35:00,18:35:00,s0334,12
r008_e13_b,21:15:00,21:15:00,s0334,1
r008_e13_b,,,s0068,2
r008_e13_b,,,s0341,3
r008_e13_b,,,s0114,4
r008_e13_b,,,s0154,5
r008_e13_b,,,s0108,6
r008_e13_b,,,s0107,7
r008_e13_b,,,s0338,8
r008_e13_b,,,s0339,9
r008_e13_b,,,s0047,10
r008_e13_b,,,s0049,11
r008_e13_b,21:50:00,21:50:00,s0009,12
r008_e14_w,19:00:00,19:00:00,s0009,1
r008_e14_w,,,s0049,2
r008_e14_w,,,s0047,3
r008_e14_w,,,s0339,4
r008_e14_w,,,s0338,5
r008_e14_w,,,s0107,6
r008_e14_w,,,s0108,7
r008_e14_w,,,s0154,8
r008_e14_w,,,s0114,9
r008_e14_w,,,s0341,10
r008_e14_w,,,s0068,11
r008_e14_w,19:30:00,19:30:00,s0334,12
r008_e14_b,05:30:00,05:30:00,s0334,1
r008_e14_b,,,s0068,2
r008_e14_b,,,s0341,3
r008_e14_b,,,s0114,4
r008_e14_b,,,s0154,5
r008_e14_b,,,s0108,6
r008_e14_b,,,s0107,7
r008_e14_b,,,s0338,8
r008_e14_b,,,s0339,9
r008_e14_b,,,s0047,10
r008_e14_b,,,s0049,11
r008_e14_b,06:00:00,06:00:00,s0009,12
r008_e15_w,20:00:00,20:00:00,s0009,1
r008_e15_w,,,s0049,2
r008_e15_w,,,s0047,3
r008_e15_w,,,s0339,4
r008_e15_w,,,s0338,5
r008_e15_w,,,s0107,6
r008_e15_w,,,s0108,7
r008_e15_w,,,s0154,8
r008_e15_w,,,s0114,9
r008_e15_w,,,s0341,10
r008_e15_w,,,s0068,11
r008_e15_w,20:35:00,20:35:00,s0334,12
r008_e15_b,06:00:00,06:00:00,s0334,1
r008_e15_b,,,s0068,2
r008_e15_b,,,s0341,3
r008_e15_b,,,s0114,4
r008_e15_b,,,s0154,5
r008_e15_b,,,s0108,6
r008_e15_b,,,s0107,7
r008_e15_b,,,s0338,8
r008_e15_b,,,s0339,9
r008_e15_b,,,s0047,10
r008_e15_b,,,s0049,11
r008_e15_b,06:35:00,06:35:00,s0009,12
r008_e16_w,23:20:00,23:20:00,s0009,1
r008_e16_w,,,s0049,2
r008_e16_w,,,s0047,3
r008_e16_w,,,s0339,4
r008_e16_w,,,s0338,5
r008_e16_w,,,s0107,6
r008_e16_w,,,s0108,7
r008_e16_w,,,s0154,8
r008_e16_w,,,s0114,9
r008_e16_w,,,s0341,10
r008_e16_w,,,s0068,11
r008_e16_w,23:55:00,23:55:00,s0334,12
r008_e16_b,06:30:00,06:30:00,s0334,1
r008_e16_b,,,s0068,2
r008_e16_b,,,s0341,3
r008_e16_b,,,s0114,4
r008_e16_b,,,s0154,5
r008_e16_b,,,s0108,6
r008_e16_b,,,s0107,7
r008_e16_b,,,s0338,8
r008_e16_b,,,s0339,9
r008_e16_b,,,s0047,10
r008_e16_b,,,s0049,11
r008_e16_b,07:05:00,07:05:00,s0009,12
r009_e00_w,07:00:00,07:00:00,s0009,1
r009_e00_w,,,s0049,2
r009_e00_w,,,s0047,3
r009_e00_w,,,s0339,4
r009_e00_w,,,s0338,5
r009_e00_w,,,s0107,6
r009_e00_w,,,s0108,7
r009_e00_w,,,s0088,8
r009_e00_w,,,s0196,9
r009_e00_w,,,s0216,10
r009_e00_w,,,s0217,11
r009_e00_w,,,s0102,12
r009_e00_w,07:45:00,07:45:00,s0235,13
r009_e00_b,08:30:00,08:30:00,s0235,1
r009_e00_b,,,s0102,2
r009_e00_b,,,s0217,3
r009_e00_b,,,s0216,4
r009_e00_b,,,s0196,5
r009_e00_b,,,s0088,6
r009_e00_b,,,s0108,7
r009_e00_b,,,s0107,8
r009_e00_b,,,s0338,9
r009_e00_b,,,s0339,10
r009_e00_b,,,s0047,11
r009_e00_b,,,s0049,12
r009_e00_b,09:15:00,09:15:00,s0009,13
r009_e01_w,08:00:00,08:00:00,s0009,1
r009_e01_w,,,s0049,2
r009_e01_w,,,s0047,3
r009_e01_w,,,s0339,4
r009_e01_w,,,s0338,5
r009_e01_w,,,s0107,6
r009_e01_w,,,s0108,7
r009_e01_w,,,s0088,8
r009_e01_w,,,s0196,9
r009_e01_w,,,s0216,10
r009_e01_w,,,s0217,11
r009_e01_w,,,s0102,12
r009_e01_w,08:55:00,08:55:00,s0235,13
r009_e01_b,13:00:00,13:00:00,s0235,1
r009_e01_b,,,s0102,2
r009_e01_b,,,s0217,3
r009_e01_b,,,s0216,4
r009_e01_b,,,s0196,5
r009_e01_b,,,s0088,6
r009_e01_b,,,s0108,7
r009_e01_b,,,s0107,8
r009_e01_b,,,s0338,9
r009_e01_b,,,s0339,10
r009_e01_b,,,s0047,11
r009_e01_b,,,s0049,12
r009_e01_b,13:55:00,13:55:00,s0009,13
r009_e02_w,11:00:00,11:00:00,s0009,1
r009_e02_w,,,s0049,2
r009_e02_w,,,s0047,3
r009_e02_w,,,s0339,4
r009_e02_w,,,s0338,5
r009_e02_w,,,s0107,6
r009_e02_w,,,s0108,7
r009_e02_w,,,s0088,8
r009_e02_w,,,s0196,9
r009_e02_w,,,s0216,10
r009_e02_w,,,s0217,11
r009_e02_w,,,s0102,12
r009_e02_w,11:45:00,11:45:00,s0235,13
r009_e02_b,15:30:00,15:30:00,s0235,1
r009_e02_b,,,s0102,2
r009_e02_b,,,s0217,3
r009_e02_b,,,s0216,4
r009_e02_b,,,s0196,5
r009_e02_b,,,s0088,6
r009_e02_b,,,s0108,7
r009_e02_b,,,s0107,8
r009_e02_b,,,s0338,9
r009_e02_b,,,s0339,10
r009_e02_b,,,s0047,11
r009_e02_b,,,s0049,12
r009_e02_b,16:15:00,16:15:00,s0009,13
r009_e03_w,14:30:00,14:30:00,s0009,1
r009_e03_w,,,s0049,2
r009_e03_w,,,s0047,3
r009_e03_w,,,s0339,4
r009_e03_w,,,s0338,5
r009_e03_w,,,s0107,6
r009_e03_w,,,s0108,7
r009_e03_w,,,s0088,8
r009_e03_w,,,s0196,9
r009_e03_w,,,s0216,10
r009_e03_w,,,s0217,11
r009_e03_w,,,s0102,12
r009_e03_w,15:25:00,15:25:00,s0235,13
r009_e03_b,17:30:00,17:30:00,s0235,1
r009_e03_b,,,s0102,2
r009_e03_b,,,s0217,3
r009_e03_b,,,s0216,4
r009_e03_b,,,s0196,5
r009_e03_b,,,s0088,6
r009_e03_b,,,s0108,7
r009_e03_b,,,s0107,8
r009_e03_b,,,s0338,9
r009_e03_b,,,s0339,10
r009_e03_b,,,s0047,11
r009_e03_b,,,s0049,12
r009_e03_b,18:25:00,18:25:00,s0009,13
r009_e04_w,16:30:00,16:30:00,s0009,1
r009_e04_w,,,s0049,2
r009_e04_w,,,s0047,3
r009_e04_w,,,s0339,4
r009_e04_w,,,s0338,5
r009_e04_w,,,s0107,6
r009_e04_w,,,s0108,7
r009_e04_w,,,s0088,8
r009_e04_w,,,s0196,9
r009_e04_w,,,s0216,10
r009_e04_w,,,s0217,11
r009_e04_w,,,s0102,12
r009_e04_w,17:15:00,17:15:00,s0235,13
r009_e04_b,05:30:00,05:30:00,s0235,1
r009_e04_b,,,s0102,2
r009_e04_b,,,s0217,3
r009_e04_b,,,s0216,4
r009_e04_b,,,s0196,5
r009_e04_b,,,s0088,6
r009_e04_b,,,s0108,7
r009_e04_b,,,s0107,8
r009_e04_b,,,s0338,9
r009_e04_b,,,s0339,10
r009_e04_b,,,s0047,11
r009_e04_b,,,s0049,12
r009_e04_b,06:15:00,06:15:00,s0009,13
r009_e05_w,18:30:00,18:30:00,s0009,1
r009_e05_w,,,s0049,2
r009_e05_w,,,s0047,3
r009_e05_w,,,s0339,4
r009_e05_w,,,s0338,5
r009_e05_w,,,s0107,6
r009_e05_w,,,s0108,7
r009_e05_w,,,s0088,8
r009_e05_w,,,s0196,9
r009_e05_w,,,s0216,10
r009_e05_w,,,s0217,11
r009_e05_w,,,s0102,12
r009_e05_w,19:25:00,19:25:00,s0235,13
r009_e05_b,06:35:00,06:35:00,s0235,1
r009_e05_b,,,s0102,2
r009_e05_b,,,s0217,3
r009_e05_b,,,s0216,4
r009_e05_b,,,s0196,5
r009_e05_b,,,s0088,6
r009_e05_b,,,s0108,7
r009_e05_b,,,s0107,8
r009_e05_b,,,s0338,9
r009_e05_b,,,s0339,10
r009_e05_b,,,s0047,11
r009_e05_b,,,s0049,12
r009_e05_b,07:30:00,07:30:00,s0009,13
r010_e00_w,07:00:00,07:00:00,s0009,1
r010_e00_w,,,s0050,2
r010_e00_w,,,s0047,3
r010_e00_w,,,s0339,4
r010_e00_w,,,s0338,5
r010_e00_w,,,s0107,6
r010_e00_w,,,s0108,7
r010_e00_w,,,s0088,8
r010_e00_w,,,s0196,9
r010_e00_w,,,s0216,10
r010_e00_w,,,s0144,11
r010_e00_w,07:50:00,07:50:00,s0145,12
r010_e00_b,08:30:00,08:30:00,s0145,1
r010_e00_b,,,s0144,2
r010_e00_b,,,s0216,3
r010_e00_b,,,s0196,4
r010_e00_b,,,s0088,5
r010_e00_b,,,s0108,6
r010_e00_b,,,s0107,7
r010_e00_b,,,s0338,8
r010_e00_b,,,s0339,9
r010_e00_b,,,s0047,10
r010_e00_b,,,s0050,11
r010_e00_b,09:20:00,09:20:00,s0009,12
r010_e01_w,12:15:00,12:15:00,s0009,1
r010_e01_w,,,s0050,2
r010_e01_w,,,s0047,3
r010_e01_w,,,s0339,4
r010_e01_w,,,s0338,5
r010_e01_w,,,s0107,6
r010_e01_w,,,s0108,7
r010_e01_w,,,s0088,8
r010_e01_w,,,s0196,9
r010_e01_w,,,s0216,10
r010_e01_w,,,s0144,11
r010_e01_w,13:05:00,13:05:00,s0145,12
r010_e01_b,13:30:00,13:30:00,s0145,1
r010_e01_b,,,s0144,2
r010_e01_b,,,s0216,3
r010_e01_b,,,s0196,4
r010_e01_b,,,s0088,5
r010_e01_b,,,s0108,6
r010_e01_b,,,s0107,7
r010_e01_b,,,s0338,8
r010_e01_b,,,s0339,9
r010_e01_b,,,s0047,10
r010_e01_b,,,s0050,11
r010_e01_b,14:20:00,14:20:00,s0009,12
r010_e02_w,14:30:00,14:30:00,s0009,1
r010_e02_w,,,s0050,2
r010_e02_w,,,s0047,3
r010_e02_w,,,s0339,4
r010_e02_w,,,s0338,5
r010_e02_w,,,s0107,6
r010_e02_w,,,s0108,7
r010_e02_w,,,s0088,8
r010_e02_w,,,s0196,9
r010_e02_w,,,s0216,10
r010_e02_w,,,s0144,11
r010_e02_w,15:30:00,15:30:00,s0145,12
r010_e02_b,15:40:00,15:40:00,s0145,1
r010_e02_b,,,s0144,2
r010_e02_b,,,s0216,3
r010_e02_b,,,s0196,4
r010_e02_b,,,s0088,5
r010_e02_b,,,s0108,6
r010_e02_b,,,s0107,7
r010_e02_b,,,s0338,8
r010_e02_b,,,s0339,9
r010_e02_b,,,s0047,10
r010_e02_b,,,s0050,11
r010_e02_b,16:40:00,16:40:00,s0009,12
r010_e03_w,16:00:00,16:00:00,s0009,1
r010_e03_w,,,s0050,2
r010_e03_w,,,s0047,3
r010_e03_w,,,s0339,4
r010_e03_w,,,s0338,5
r010_e03_w,,,s0107,6
r010_e03_w,,,s0108,7
r010_e03_w,,,s0088,8
r010_e03_w,,,s0196,9
r010_e03_w,,,s0216,10
r010_e03_w,,,s0144,11
r010_e03_w,16:50:00,16:50:00,s0145,12
r010_e03_b,17:15:00,17:15:00,s0145,1
r010_e03_b,,,s0144,2
r010_e03_b,,,s0216,3
r010_e03_b,,,s0196,4
r010_e03_b,,,s0088,5
r010_e03_b,,,s0108,6
r010_e03_b,,,s0107,7
r010_e03_b,,,s0338,8
r010_e03_b,,,s0339,9
r010_e03_b,,,s0047,10
r010_e03_b,,,s0050,11
r010_e03_b,18:05:00,18:05:00,s0009,12
r010_e04_w,17:15:00,17:15:00,s0009,1
r010_e04_w,,,s0050,2
r010_e04_w,,,s0047,3
r010_e04_w,,,s0339,4
r010_e04_w,,,s0338,5
r010_e04_w,,,s0107,6
r010_e04_w,,,s0108,7
r010_e04_w,,,s0088,8
r010_e04_w,,,s0196,9
r010_e04_w,,,s0216,10
r010_e04_w,,,s0144,11
r010_e04_w,18:15:00,18:15:00,s0145,12
r010_e04_b,21:00:00,21:00:00,s0145,1
r010_e04_b,,,s0144,2
r010_e04_b,,,s0216,3
r010_e04_b,,,s0196,4
r010_e04_b,,,s0088,5
r010_e04_b,,,s0108,6
r010_e04_b,,,s0107,7
r010_e04_b,,,s0338,8
r010_e04_b,,,s0339,9
r010_e04_b,,,s0047,10
r010_e04_b,,,s0050,11
r010_e04_b,22:00:00,22:00:00,s0009,12
r010_e05_w,18:45:00,18:45:00,s0009,1
r010_e05_w,,,s0050,2
r010_e05_w,,,s0047,3
r010_e05_w,,,s0339,4
r010_e05_w,,,s0338,5
r010_e05_w,,,s0107,6
r010_e05_w,,,s0108,7
r010_e05_w,,,s0088,8
r010_e05_w,,,s0196,9
r010_e05_w,,,s0216,10
r010_e05_w,,,s0144,11
r010_e05_w,19:35:00,19:35:00,s0145,12
r010_e05_b,06:30:00,06:30:00,s0145,1
r010_e05_b,,,s0144,2
r010_e05_b,,,s0216,3
r010_e05_b,,,s0196,4
r010_e05_b,,,s0088,5
r010_e05_b,,,s0108,6
r010_e05_b,,,s0107,7
r010_e05_b,,,s0338,8
r010_e05_b,,,s0339,9
r010_e05_b,,,s0047,10
r010_e05_b,,,s0050,11
r010_e05_b,07:20:00,07:20:00,s0009,12
r010_e06_w,23:20:00,23:20:00,s0009,1
r010_e06_w,,,s0050,2
r010_e06_w,,,s0047,3
r010_e06_w,,,s0339,4
r010_e06_w,,,s0338,5
r010_e06_w,,,s0107,6
r010_e06_w,,,s0108,7
r010_e06_w,,,s0088,8
r010_e06_w,,,s0196,9
r010_e06_w,,,s0216,10
r010_e06_w,,,s0144,11
r010_e06_w,24:20:00,24:20:00,s0145,12
r010_e06_b,05:15:00,05:15:00,s0145,1
r010_e06_b,,,s0144,2
r010_e06_b,,,s0216,3
r010_e06_b,,,s0196,4
r010_e06_b,,,s0088,5
r010_e06_b,,,s0108,6
r010_e06_b,,,s0107,7
r010_e06_b,,,s0338,8
r010_e06_b,,,s0339,9
r010_e06_b,,,s0047,10
r010_e06_b,,,s0050,11
r010_e06_b,06:15:00,06:15:00,s0009,12
r011_e00_w,07:00:00,07:00:00,s0009,1
r011_e00_w,,,s0049,2
r011_e00_w,,,s0047,3
r011_e00_w,,,s0339,4
r011_e00_w,,,s0338,5
r011_e00_w,,,s0107,6
r011_e00_w,,,s0108,7
r011_e00_w,,,s0088,8
r011_e00_w,,,s0223,9
r011_e00_w,,,s0224,10
r011_e00_w,,,s0225,11
r011_e00_w,,,s0117,12
r011_e00_w,,,s0006,13
r011_e00_w,,,s0325,14
r011_e00_w,,,s0188,15
r011_e00_w,,,s0325,16
r011_e00_w,,,s0006,17
r011_e00_w,08:20:00,08:20:00,s0141,18
r011_e00_b,08:30:00,08:30:00,s0141,1
r011_e00_b,,,s0006,2
r011_e00_b,,,s0325,3
r011_e00_b,,,s0188,4
r011_e00_b,,,s0325,5
r011_e00_b,,,s0006,6
r011_e00_b,,,s0117,7
r011_e00_b,,,s0225,8
r011_e00_b,,,s0224,9
r011_e00_b,,,s0223,10
r011_e00_b,,,s0088,11
r011_e00_b,,,s0108,12
r011_e00_b,,,s0107,13
r011_e00_b,,,s0338,14
r011_e00_b,,,s0339,15
r011_e00_b,,,s0047,16
r011_e00_b,,,s0049,17
r011_e00_b,09:50:00,09:50:00,s0009,18
r011_e01_w,11:00:00,11:00:00,s0009,1
r011_e01_w,,,s0049,2
r011_e01_w,,,s0047,3
r011_e01_w,,,s0339,4
r011_e01_w,,,s0338,5
r011_e01_w,,,s0107,6
r011_e01_w,,,s0108,7
r011_e01_w,,,s0088,8
r011_e01_w,,,s0223,9
r011_e01_w,,,s0224,10
r011_e01_w,,,s0225,11
r011_e01_w,,,s0117,12
r011_e01_w,,,s0006,13
r011_e01_w,,,s0325,14
r011_e01_w,,,s0188,15
r011_e01_w,,,s0325,16
r011_e01_w,,,s0006,17
r011_e01_w,12:05:00,12:05:00,s0141,18
r011_e01_b,13:30:00,13:30:00,s0141,1
r011_e01_b,,,s0006,2
r011_e01_b,,,s0325,3
r011_e01_b,,,s0188,4
r011_e01_b,,,s0325,5
r011_e01_b,,,s0006,6
r011_e01_b,,,s0117,7
r011_e01_b,,,s0225,8
r011_e01_b,,,s0224,9
r011_e01_b,,,s0223,10
r011_e01_b,,,s0088,11
r011_e01_b,,,s0108,12
r011_e01_b,,,s0107,13
r011_e01_b,,,s0338,14
r011_e01_b,,,s0339,15
r011_e01_b,,,s0047,16
r011_e01_b,,,s0049,17
r011_e01_b,14:35:00,14:35:00,s0009,18
r011_e02_w,14:00:00,14:00:00,s0009,1
r011_e02_w,,,s0049,2
r011_e02_w,,,s0047,3
r011_e02_w,,,s0339,4
r011_e02_w,,,s0338,5
r011_e02_w,,,s0107,6
r011_e02_w,,,s0108,7
r011_e02_w,,,s0088,8
r011_e02_w,,,s0223,9
r011_e02_w,,,s0224,10
r011_e02_w,,,s0225,11
r011_e02_w,,,s0117,12
r011_e02_w,,,s0006,13
r011_e02_w,,,s0325,14
r011_e02_w,,,s0188,15
r011_e02_w,,,s0325,16
r011_e02_w,,,s0006,17
r011_e02_w,15:20:00,15:20:00,s0141,18
r011_e02_b,17:00:00,17:00:00,s0141,1
r011_e02_b,,,s0006,2
r011_e02_b,,,s0325,3
r011_e02_b,,,s0188,4
r011_e02_b,,,s0325,5
r011_e02_b,,,s0006,6
r011_e02_b,,,s0117,7
r011_e02_b,,,s0225,8
r011_e02_b,,,s0224,9
r011_e02_b,,,s0223,10
r011_e02_b,,,s0088,11
r011_e02_b,,,s0108,12
r011_e02_b,,,s0107,13
r011_e02_b,,,s0338,14
r011_e02_b,,,s0339,15
r011_e02_b,,,s0047,16
r011_e02_b,,,s0049,17
r011_e02_b,18:20:00,18:20:00,s0009,18
r011_e03_w,16:30:00,16:30:00,s0009,1
r011_e03_w,,,s0049,2
r011_e03_w,,,s0047,3
r011_e03_w,,,s0339,4
r011_e03_w,,,s0338,5
r011_e03_w,,,s0107,6
r011_e03_w,,,s0108,7
r011_e03_w,,,s0088,8
r011_e03_w,,,s0223,9
